# x_shifted(Å)   v_internal(dx/dt_internal)
-0.2515390310 -0.0634774622
-0.2859585445 -0.0785601043
-0.1521672347 0.2027473860
-0.1247798683 -0.0369035950
-0.2972082813 0.1225621487
-0.2770370011 -0.0602052277
-0.1959341221 0.1137891737
-0.2225812609 -0.0576587462
-0.1604134964 -0.2160964794
-0.1685386976 -0.0206129654
-0.2176445951 0.1124839476
-0.1770626420 -0.0646408194
-0.2544984804 -0.0147342685
-0.1817847152 0.0156922016
-0.2070302215 0.1746642232
-0.2667596626 -0.1236877280
-0.1554283819 -0.1532581909
-0.2004191856 -0.1560702975
-0.2861434903 0.1087153554
-0.1832669056 -0.0548548803
-0.2338422260 -0.0282953020
-0.2459646731 -0.1002040017
-0.2115689705 -0.2558310069
-0.1874725899 -0.0296941296
-0.1736235239 -0.0399178535
-0.2753146107 -0.0243178072
-0.2111166086 0.2117162975
-0.2330700754 0.1317753733
-0.2783269165 0.0691236817
-0.1565397304 0.0067117431
-0.2028190769 0.0086872899
-0.1748751983 0.2019571482
-0.2716263143 0.0111354647
-0.2425890197 -0.1775472410
-0.2018234574 -0.0578557503
-0.2452450102 0.0745096451
-0.3171527026 0.0971369084
-0.2167788484 0.1864671116
-0.2057839479 0.1623686415
-0.2158920756 -0.1499384100
-0.1784476625 -0.1356392112
-0.3110663696 0.0542638536
-0.1871570903 -0.1120932102
-0.2452550589 -0.0189862694
-0.2245899866 -0.2375618421
-0.3128261850 0.0817134634
-0.2288881100 -0.0040597299
-0.2273918064 0.0859184792
-0.1493237396 -0.1108316422
-0.2987775984 -0.0700058944
-0.2910087594 -0.0671678285
-0.3456134796 0.0693746224
-0.2408013441 0.3029323789
-0.2168183862 -0.1514061169
-0.2541863046 -0.2962328641
-0.2546252020 -0.3615711727
-0.2892758079 0.1820734043
-0.3170857834 0.0754296224
-0.2634511006 -0.1504356183
-0.2005872615 0.1409983100
-0.2224821638 0.0237418786
-0.2260432888 -0.3989588832
-0.1904961540 -0.0238716515
-0.2477910615 0.1696326585
-0.1929313322 -0.0194075564
-0.2856736315 0.0882134757
-0.2433572336 0.0985049801
-0.2576049081 0.1784944433
-0.2715449216 -0.0122309633
-0.2572055373 0.1068724001
-0.2487052864 0.0942191966
-0.2431404535 -0.0164643353
-0.1805424735 0.0140144435
-0.1851817713 0.0126183710
-0.2986888601 -0.1327959289
-0.1690069188 -0.0494418251
-0.2399008620 -0.1479818463
-0.2313785852 0.1711189577
-0.2396488197 0.2928955950
-0.3035368970 0.0363371881
-0.2070480083 0.1713771203
-0.2463187574 0.1000693301
-0.2345122063 0.0400942364
-0.2912697476 -0.0811087866
-0.2833979387 0.0536923865
-0.1832697366 -0.0946047819
-0.3148829776 0.0188114029
-0.2482304416 -0.2168380527
-0.2769263427 -0.2193820962
-0.2020879721 0.1319084710
-0.1867595538 0.2124923782
-0.2348794580 -0.1077556800
-0.3047103702 -0.0670675144
-0.1929697102 0.2347098420
-0.1925055723 0.0354052271
-0.1425129999 -0.2318574866
-0.2127498339 -0.3094078746
-0.2134415776 0.0676534116
-0.2087383863 0.0453167920
-0.2647524846 -0.0485137064
-0.2720994695 0.0211324745
-0.2668278063 0.3477833738
-0.1563853502 -0.2053333766
-0.2926600120 -0.0599403748
-0.2472307037 -0.1580955168
-0.2906964508 0.1982213578
-0.2091494799 0.0096286332
-0.2899565218 0.2528115862
-0.1533887674 0.2031768646
-0.3132962803 -0.0227292801
-0.2748062208 0.2155598665
-0.2320315364 -0.0170829117
-0.1860441508 -0.0759536775
-0.2647056246 -0.2564442679
-0.2186337365 0.1560987352
-0.2350125669 0.0511152322
-0.2812742915 0.1390157905
-0.2169667715 -0.1360096335
-0.2446714170 -0.0817584852
-0.1688851187 -0.1877913229
-0.2299955030 -0.1589528453
-0.2858531440 0.0713485282
-0.2812217295 0.0299940149
-0.2472273743 -0.0475779116
-0.2029000506 -0.0636470705
-0.1272788624 0.0187803048
-0.3066467957 -0.0777190925
-0.2787984244 -0.1242526130
-0.1624603960 -0.1174105059
-0.1752972600 0.1487150133
-0.1521959792 -0.1348499580
-0.2745666133 0.0025548437
-0.2238906958 0.1641829929
-0.2627159552 0.2414772784
-0.1178033793 0.0539980361
-0.2702905019 -0.0251306663
-0.2722189621 -0.1300656905
-0.2821228785 0.1845268813
-0.2738427197 -0.0816521218
-0.3033109409 -0.1282226933
-0.2001837893 -0.1197955991
-0.3037393080 0.3079868552
-0.1448768259 -0.0503452739
-0.2372938021 -0.0507617490
-0.2437660997 0.0963732162
-0.1947083720 0.1201889950
-0.2573507346 -0.0897450628
-0.2320941217 0.1116005544
-0.3032006156 0.0855193460
-0.2503626208 0.1986904231
-0.2557648732 0.1394375012
-0.1737939369 -0.2402857109
-0.2671598805 -0.0409141930
-0.2284989700 -0.0434495170
-0.2505096255 -0.0469943226
-0.2404789244 0.1683593683
-0.2720858512 0.1837899897
-0.3020647197 0.0768618242
-0.2671907879 -0.0408684722
-0.2988056245 -0.3351780129
-0.2039359101 0.2987471918
-0.2425201694 0.1310848645
-0.3261361224 -0.0576492941
-0.2465699037 0.0986376844
-0.2306566859 0.0308932784
-0.1489503013 -0.1993589773
-0.1857475386 0.1523997907
-0.2361210843 0.0888330754
-0.1845822758 0.2451464139
-0.1961666561 -0.0614257135
-0.2248902410 0.1874237123
-0.1872227649 0.2558901510
-0.2844021098 -0.2707597262
-0.1818629545 -0.1519121837
-0.1456345784 -0.2160696140
-0.1766196631 -0.0424195118
-0.2245403353 0.0463361932
-0.2147423687 0.0884849861
-0.1990297915 -0.0966061428
-0.3085240476 0.1249859194
-0.2585993863 0.3783745770
-0.2273443466 0.0884235778
-0.1633680812 -0.0088660066
-0.3032785149 -0.2383078582
-0.2098380153 -0.0464557367
-0.1962518539 0.0350683837
-0.1179818057 0.1515826429
-0.2609936497 -0.0174312549
-0.3095349488 0.0097083077
-0.2274628859 -0.1218775386
-0.1972887040 0.0500839261
-0.2443468335 -0.2252703642
-0.2915991186 -0.1002800054
-0.1931593899 0.1464479025
-0.1930267172 -0.1231005991
-0.2030596112 0.1938228207
-0.1895954859 0.2076151966
-0.2426155930 -0.1086092556
-0.1887579732 0.1759340397
-0.1664971583 0.0565442142
-0.1964535106 0.0633636621
-0.2704714706 0.0700250262
-0.2712968760 0.0712343581
-0.1944618175 0.1718017435
-0.2348525426 0.1677496789
-0.2001279387 0.0831248587
-0.1563637377 0.0307152550
-0.2208067285 0.0405587673
-0.2132821997 -0.0505772732
-0.2242514025 0.3505276318
-0.2149439307 -0.2015257800
-0.2709847245 0.1289897342
-0.2557088775 -0.1448065932
-0.1793051408 -0.1134256770
-0.3214124197 0.1773434151
-0.2310008943 0.0473733703
-0.1518492122 -0.1756215093
-0.1869707693 0.1014192596
-0.2403657549 -0.1093270051
-0.1832374482 -0.2705503933
-0.2914672727 -0.1832902697
-0.3219587207 0.1770254178
-0.2020186276 -0.0533831384
-0.1992206936 0.3403479465
-0.2076035662 0.0126794807
-0.2931600437 0.0802066135
-0.2777742819 -0.0227400746
-0.1720402612 -0.0132995450
-0.2124950184 0.1804750881
-0.2719606190 0.1676918240
-0.2365795630 0.3844971898
-0.1702830429 0.3117347723
-0.2862019667 0.2356714283
-0.3318308386 -0.0899542427
-0.2470472023 -0.1000383219
-0.3266488890 -0.2163489447
-0.3233109371 0.0468737613
-0.2398605792 -0.2532353699
-0.1993649160 0.0875215135
-0.2584434265 -0.0449957931
-0.2005722972 0.2997109226
-0.1671490748 -0.0021257588
-0.2592411141 -0.0501629997
-0.2111103083 -0.0989231085
-0.2398806498 -0.1794360064
-0.2128499782 0.2551375468
-0.3375118839 0.0167010419
-0.1277341272 -0.0955811515
-0.2525005248 0.1512839519
-0.2424389185 0.0730180040
-0.2618403972 -0.0287232803
-0.2860650429 -0.1532445149
-0.3384471598 -0.0135847855
-0.2756263520 -0.0609524945
-0.3036110360 0.0006757347
-0.2486239519 -0.0888803564
-0.3390310344 0.1322339968
-0.3235252184 0.0678231707
-0.2309681366 0.0101044656
-0.2905880694 -0.1067572940
-0.2083758673 0.2078725372
-0.1612411851 -0.2300801978
-0.2563259479 -0.0392638718
-0.2032502852 0.0604492396
-0.2708437199 0.0081906792
-0.1744525842 0.0315296278
-0.2408015925 0.0711846295
-0.1926706619 -0.2529211878
-0.2522511330 -0.0681780086
-0.2406755992 0.4121396657
-0.1714294277 -0.3170393425
-0.2689770312 -0.0339519764
-0.2141644818 0.2730075815
-0.1957390418 0.3698183436
-0.1887361961 0.0423414300
-0.2874416828 -0.1438629005
-0.2668133626 -0.0115260717
-0.2638787855 -0.0016309515
-0.3192662107 -0.0798609872
-0.2467750041 0.0274992694
-0.1974311173 0.2514920151
-0.2747899287 0.0169964407
-0.1641886051 -0.0647612187
-0.1248005114 0.0422043687
-0.1982647514 -0.1258696964
-0.2412877626 -0.0464391298
-0.1896119722 0.0525871856
-0.2239170648 -0.2030615384
-0.1361954051 -0.0113455122
-0.2265430035 0.0556597384
-0.2148106748 0.1601642281
-0.1971331837 0.1235189497
-0.2050969105 -0.1746766335
-0.2270123724 -0.1516176894
-0.2712196273 0.1091839815
-0.3049601934 0.0456143772
-0.2547363518 -0.1945367212
-0.2573179510 -0.2168449045
-0.1505256673 -0.0906221144
-0.1587091066 0.0684315360
-0.1528877400 0.1078423917
-0.1870711412 0.0809768862
-0.3084355813 0.0005005070
-0.2378549724 0.0213507969
-0.1901280025 -0.2608210944
-0.1634330423 0.1056342661
-0.2258681625 -0.1267207853
-0.1897503447 0.1638540186
-0.2082403974 0.2030278282
-0.2486464114 0.1102560712
-0.1290503522 0.1765232456
-0.1736787021 -0.2662553583
-0.2165724246 0.1894107535
-0.2356519594 0.0031355591
-0.1598711006 -0.0700278362
-0.1291856553 -0.1211586574
-0.2228322602 -0.0829155738
-0.2153798503 0.3275436574
-0.1713193932 0.2026727434
-0.1997051900 -0.0414761828
-0.2730711198 0.1234230913
-0.3476530255 0.1179910698
-0.2429375685 0.0297811025
-0.2211324233 -0.0349518079
-0.2654936297 0.1761906419
-0.1465593959 -0.0227127223
-0.2155880509 -0.0805195061
-0.2600310440 -0.0004028050
-0.2727932912 -0.0272993245
-0.2580159379 0.0656369546
-0.2440277140 0.2227992831
-0.2409135259 -0.1074557893
-0.1594508592 0.0740327711
-0.1888181787 0.1081297774
-0.2621056569 -0.0294863074
-0.2493841293 0.0764687402
-0.1603019563 0.1248656070
-0.2341133615 -0.2231200219
-0.2373042474 -0.1572524212
-0.2320215398 -0.0736712076
-0.2045046248 -0.1692334490
-0.2749360620 -0.0250686963
-0.2836670497 -0.2406791177
-0.2625377213 0.0938083535
-0.3018831852 0.1044580871
-0.2905252954 -0.1028529242
-0.2583452034 -0.0437623956
-0.1476010544 0.1321203096
-0.2763026305 0.0286798190
-0.2542668068 -0.0759516058
-0.3308421341 -0.0633327826
-0.2373927077 -0.0930015949
-0.2184747545 -0.0315747119
-0.2628270761 0.0753549848
-0.2943197501 0.2547724412
-0.2640533979 0.1285535653
-0.2498173169 -0.1422468733
-0.2181566473 -0.1673017522
-0.2235920451 -0.0208783557
-0.3143292350 -0.0349192042
-0.3055669416 0.1022171970
-0.2305080107 0.0007133897
-0.2575958208 -0.1125746785
-0.2300494917 -0.0898251799
-0.2186878374 -0.1700409158
-0.2005745916 -0.0043546848
-0.2762068751 -0.1507010410
-0.2214119917 0.1303725458
-0.1618524233 -0.0098748665
-0.2219243907 0.0159797333
-0.2789775012 -0.1454465651
-0.3088926556 -0.0758987158
-0.2582759800 0.1496518488
-0.2507997253 -0.1030136896
-0.2660455447 -0.0088562787
-0.1837509232 -0.0474704992
-0.2422151404 0.1409596006
-0.1629334456 0.0849330989
-0.2620425409 -0.0529231858
-0.2163330948 -0.0022117342
-0.1850535569 -0.1262680258
-0.1777623671 -0.0651535967
-0.2592322583 0.0798278631
-0.3216139280 0.0112557044
-0.2154895429 0.1810125801
-0.2305020658 -0.0058593557
-0.2222326479 0.1472587008
-0.2086719867 -0.0000264281
-0.2271800467 -0.0786508369
-0.2872051293 0.0402764439
-0.2876440161 0.3185620648
-0.2764914987 -0.0320571143
-0.2386595337 0.0364424373
-0.3112759092 -0.1742638793
-0.2729693325 -0.1072285550
-0.2263913267 0.0670460757
-0.2263184860 0.0183097413
-0.2889125860 -0.0248713878
-0.1504407124 0.0258816063
-0.2053392565 -0.0946521436
-0.1647122879 -0.1079356359
-0.2308445213 -0.0034552637
-0.2729981927 -0.0519476891
-0.1602901063 -0.0450768129
-0.2515477714 -0.0550461372
-0.2120254337 -0.1758410069
-0.2571545018 -0.0123040803
-0.2871670056 -0.0004339114
-0.2767387926 0.2287766216
-0.1946561671 0.2077731821
-0.1696431253 -0.2561043404
-0.1609133367 0.0408037004
-0.2624707013 0.1349484777
-0.3102020778 -0.1623547045
-0.3126090331 -0.2431773288
-0.1870461755 0.0072257036
-0.2021638741 0.0334524151
-0.1561356053 0.2278091486
-0.2012476147 0.0747684080
-0.2124468673 0.2261428911
-0.2919726491 0.1259094762
-0.2413725648 -0.0162781455
-0.2307317020 -0.1056445488
-0.2076441215 0.3040109091
-0.2359426804 0.1327038978
-0.2975965530 -0.0835215474
-0.1709552075 0.0177215872
-0.2303410603 -0.0769375288
-0.2907098170 0.0979093501
-0.2476691082 0.0717152429
-0.2548783337 -0.4017266559
-0.1558698859 0.2616425810
-0.2038994933 0.1064978405
-0.3272430474 -0.0279312180
-0.2786721895 0.1729036638
-0.2390747042 -0.0239455075
-0.3421992091 0.1469167813
-0.1987689893 -0.1362478082
-0.2578982627 -0.1963381488
-0.2707074423 -0.1316134577
-0.3121788925 -0.0659844865
-0.2756859320 0.3470556752
-0.1866322680 0.0454878897
-0.2360581568 0.0784727751
-0.2242769406 -0.1723771624
-0.2496528404 -0.1216837991
-0.2642758910 0.1173359666
-0.2329743766 -0.0223136642
-0.2330712133 0.0326897042
-0.2403540280 0.1659126264
-0.1963714959 0.0431582741
-0.2414734942 0.0838820243
-0.2710125264 0.0150436992
-0.2066270385 0.1094114846
-0.2296211483 0.1578802038
-0.2441955278 -0.0090090466
-0.2030679514 -0.4226881531
-0.3442250334 -0.0439634248
-0.2826839522 0.0612128269
-0.2373653176 -0.2906458022
-0.1969039471 -0.1318697374
-0.2813586989 0.0541620431
-0.2885919972 0.1213869873
-0.2341362038 -0.0078493967
-0.2749580402 -0.1784491660
-0.1908989103 -0.2460812119
-0.1767367207 0.0392567963
-0.1558678854 0.0216692996
-0.2011801642 -0.2708042945
-0.1387742690 -0.2110863204
-0.3055215282 0.0041213326
-0.1491950465 0.0496079389
-0.2428108196 0.0836876334
-0.1896762666 -0.1332393648
-0.2340461649 -0.0011636644
-0.2188517301 0.2838595391
-0.2100476691 -0.0110898778
-0.2369509030 -0.0285756936
-0.2077054774 0.0006531469
-0.3010043452 -0.1378683513
-0.2233621560 0.0994109407
-0.2265775038 -0.1466700527
-0.2674031117 -0.0414477120
-0.1322923636 -0.2093013307
-0.2351184786 0.0680384388
-0.2436498238 -0.0695389403
-0.2678233414 0.1515196822
-0.2738671260 0.4013521999
-0.1853868241 0.3075005464
-0.2445569035 -0.0956711258
-0.2252733383 -0.0714060633
-0.2603002574 0.0430091220
-0.2568198024 0.2495816939
-0.1959417559 0.1632417387
-0.2909613906 0.0496570266
-0.2491617759 0.1963453064
-0.2351264770 -0.0254693303
-0.2336456659 0.0443442736
-0.3226011089 0.3141707972
-0.2585966370 -0.2518684832
-0.2225637722 0.1159857235
-0.1606363132 0.1335336145
-0.2097637919 0.0869468523
-0.2245957521 -0.0382434886
-0.2849757864 0.2077509573
-0.1752901818 0.0903164110
-0.2055304306 -0.1853122250
-0.1963554544 -0.1059855178
-0.1923253117 0.0279820352
-0.2456163825 0.0617409492
-0.1994166729 0.4002454038
-0.1938820020 0.0387698282
-0.2873543246 0.1383228093
-0.2132041601 0.0479521832
-0.2636578536 -0.1806879758
-0.1716758051 0.0440783127
-0.2827415974 -0.0191581749
-0.2493977964 -0.0045258183
-0.1757465678 0.1853737401
-0.2646108679 0.1771875533
-0.2539031845 -0.1958738705
-0.2037212846 0.0558226917
-0.2305628447 0.0320584254
-0.2376762895 -0.1411721088
-0.2097357380 0.2770398777
-0.2944410066 0.0410744954
-0.2031504821 0.1107778511
-0.2177213069 0.2622558137
-0.2831618000 -0.0002035343
-0.2539915264 0.1470353708
-0.3331491606 0.0606899434
-0.2440448080 -0.0326784201
-0.2428430029 0.3385957448
-0.2239073115 -0.0382309934
-0.1424538235 -0.0127577987
-0.3092294705 -0.0144628118
-0.1553548491 -0.2299670652
-0.2048861017 0.0967199166
-0.2485711367 0.1595242197
-0.2521934187 0.1170353548
-0.1641696198 -0.0350313952
-0.2023766029 -0.0481815112
-0.1895564635 -0.1200776947
-0.1650123991 -0.0036588495
-0.2105333712 0.0705635110
-0.1850553995 0.1952782013
-0.2135621954 -0.0903752642
-0.2569076247 0.2087476097
-0.2417487821 -0.3041858325
-0.2099558265 -0.1213433591
-0.2357211044 0.1637761521
-0.1641913785 -0.1202517534
-0.1575950545 0.1156055778
-0.2347340643 -0.2166815041
-0.2723229339 0.0949297267
-0.2506248773 0.0899619901
-0.2424655297 0.0021492309
-0.2575721453 0.1389585148
-0.2372000305 -0.0769516116
-0.2141926751 -0.0434446213
-0.2668898623 0.1496955106
-0.2600893910 0.1866532342
-0.1863940222 -0.0075187702
-0.1982100134 -0.0806109571
-0.2784801488 0.1083859594
-0.3119670593 0.2391642334
-0.2544769425 0.2244998684
-0.2814919061 0.0507875281
-0.2262319470 -0.1989627266
-0.1714184996 0.0108179410
-0.2773417139 0.0313586603
-0.2699875152 0.1356235185
-0.2386754881 0.1508935102
-0.2588680045 0.0367668362
-0.2245894078 0.1149725196
-0.2287871990 0.0102527684
-0.1447727714 0.0919991164
-0.2555848668 0.2749399191
-0.2759320566 0.1680883046
-0.1203151631 0.2172437230
-0.2295095208 0.0705881785
-0.3054552489 0.3874842463
-0.1262805413 0.3163522092
-0.2584416121 -0.1777499992
-0.1459863901 -0.0001609531
-0.1198900887 0.0772540847
-0.2584249893 -0.2187343894
-0.2565352390 0.0947563603
-0.2371205176 0.0503444585
-0.2708626379 -0.2816086491
-0.1922631927 0.1964106753
-0.2186179884 0.3502095010
-0.3230853095 -0.0497688848
-0.2126883743 0.3369702158
-0.2426645604 -0.1081652255
-0.2614812859 0.0599174941
-0.1676429286 0.0572132436
-0.2704758542 -0.0279538933
-0.3293951424 -0.1704996845
-0.1710806698 -0.2805044809
-0.2622377832 0.1310312197
-0.3022109155 -0.2392006243
-0.2471476817 0.3255029615
-0.2718156185 0.1331352776
-0.1623713489 -0.0436086139
-0.1703755194 0.2478357835
-0.2650897454 0.0795690330
-0.2924672525 -0.1081152979
-0.1859504201 -0.2010309618
-0.2512109938 0.0005429926
-0.2172930293 -0.0964523394
-0.2258562339 0.0056152632
-0.2240543584 0.1186729727
-0.1829574131 -0.1049094224
-0.2825102562 -0.1246453929
-0.1949524100 -0.0722202560
-0.2061853424 0.0640123879
-0.2807863959 0.0638379268
-0.2963912753 -0.0628396497
-0.1751473060 -0.2426216643
-0.1979590696 0.2495760881
-0.1992571688 -0.0357162945
-0.1982775698 0.0981028465
-0.1943347928 0.0359247261
-0.1695375290 -0.0951384277
-0.2970709630 -0.0356691548
-0.2425008904 0.2227401159
-0.2642911809 -0.2468118818
-0.2550967312 -0.1867942480
-0.2556393127 0.0839144341
-0.1734218298 -0.0045612931
-0.2280889692 -0.2255309532
-0.2309305428 -0.0807481970
-0.1888406301 -0.2063867296
-0.2731175182 -0.0205197227
-0.3185566245 0.0944613216
-0.2401695011 0.0007488354
-0.1456516439 -0.1865262870
-0.2577948559 -0.0357201890
-0.2312990977 0.0839884034
-0.2551635122 -0.0563745381
-0.2407461306 0.1354891438
-0.2635251688 -0.1398196930
-0.2441656964 0.1450830935
-0.1576307648 -0.0233119101
-0.2675736387 -0.0783763080
-0.2570089280 -0.0629055904
-0.2202311728 -0.1768850763
-0.2683599958 0.2518718481
-0.2678832267 -0.1377606943
-0.2584086570 0.1202423332
-0.2294220411 -0.0846214673
-0.2214302552 0.0373454177
-0.2116494617 -0.2513854681
-0.2369393463 0.1832176023
-0.2260735436 0.1056716382
-0.3332049678 -0.1067456277
-0.1667699772 -0.1094714206
-0.1942325713 -0.1361547991
-0.1592439737 -0.2074100927
-0.2557026181 0.2629926425
-0.2519430031 -0.0865814763
-0.2250334512 0.1486893440
-0.1635534705 0.2705811814
-0.2088094164 -0.0795129277
-0.1745098780 0.2195479295
-0.1963079163 0.0563705298
-0.2791679425 -0.0222442366
-0.2211120774 -0.1939763331
-0.1306634417 -0.1118513893
-0.2355622177 0.1292236775
-0.1306326660 -0.1486348866
-0.2067139914 -0.0731743545
-0.2173271796 -0.0583115590
-0.1948247166 -0.1140959598
-0.2307885928 0.2369493199
-0.1578094731 0.0620865332
-0.2363453820 0.0309945510
-0.2727696159 -0.0833259326
-0.2471831905 -0.1109521221
-0.2583844086 0.0396827334
-0.1655038357 0.0102469560
-0.2198581344 0.1414422257
-0.2030449966 -0.0780504200
-0.2156123898 -0.1355465626
-0.2222453010 0.0783664556
-0.2666877371 0.0025889011
-0.1722173893 -0.0333351035
-0.1238200763 -0.0096996177
-0.2238620649 0.0517805094
-0.2404860188 0.1565851456
-0.2000189902 0.0188249457
-0.3104672435 -0.2002776104
-0.3438159391 -0.0033684238
-0.2973059993 0.0758915814
-0.2927149115 0.1285166714
-0.2574623381 0.2743230474
-0.2190498048 -0.0848177202
-0.2576420666 -0.0690614128
-0.2090765743 -0.2688116934
-0.2486540629 -0.0300917819
-0.2475700377 0.1078955538
-0.2661583515 -0.1287538623
-0.2535165989 0.2050098244
-0.3026701660 -0.2511287431
-0.1212829868 -0.2136682391
-0.2113073658 -0.2719369825
-0.2403446373 -0.1637854066
-0.2348071123 -0.1128457857
-0.2557639433 0.1476709327
-0.1696784376 0.1483617782
-0.2926329494 -0.1837147412
-0.2548432870 0.0694712405
-0.2818727393 0.0182366639
-0.2791746861 -0.0309951729
-0.1939279152 0.0582906270
-0.2659322723 0.0917294521
-0.2909053934 -0.3418562691
-0.1788173985 -0.1934817943
-0.2310604501 0.2067521091
-0.2271344227 0.1289385626
-0.2412441720 0.0393911672
-0.1901365909 0.2957840769
-0.1256982836 0.1360266182
-0.2393134656 -0.0764391625
-0.2240207417 -0.0892358536
-0.3261678692 -0.0456795289
-0.2576428731 -0.1380161031
-0.2092571576 0.2723055815
-0.1676251898 -0.0781431157
-0.2142112542 -0.2954249533
-0.2540857515 0.0440271258
-0.2625059101 0.1483242736
-0.2022450489 -0.1037645934
-0.1365287279 0.2154222856
-0.2870088191 -0.0233180637
-0.2051657646 0.0324714537
-0.2371055472 -0.1468101432
-0.1832724528 0.2172470755
-0.2588671636 0.1645357417
-0.1902195868 0.1818963438
-0.1190267891 -0.1314239316
-0.2026501175 0.1271924575
-0.1764274024 0.1505106006
-0.1633919184 -0.2052228676
-0.2785190174 0.0742339510
-0.2849741389 0.3317772643
-0.1652134642 -0.0198589623
-0.1466930891 -0.1326700635
-0.2417425981 0.1121636857
-0.2995151608 -0.1121721780
-0.1713966575 -0.2264904559
-0.2372648927 0.0510168356
-0.2783502526 -0.0307462312
-0.1622231993 -0.0270625595
-0.2425963950 0.2027160620
-0.1764192519 -0.0045539901
-0.1350931665 -0.2142560574
-0.2794298515 0.2209313746
-0.2612130257 0.0745170507
-0.2182184096 -0.1957495398
-0.2977328717 -0.2783757232
-0.1788427944 0.2184374970
-0.2337740574 -0.3201393653
-0.2798712784 0.0724579620
-0.2299461858 0.0397728850
-0.3164702834 -0.1147177685
-0.3312930867 -0.1572442795
-0.1537667971 -0.0409386538
-0.2145672079 0.0670652634
-0.1967530680 -0.2269077597
-0.3211447643 0.0086348899
-0.1277764299 -0.0431592024
-0.2042470907 -0.1291567441
-0.2172396602 -0.1865313467
-0.1928378143 0.0615828664
-0.1935008782 0.0900020819
-0.2717926797 0.1059729407
-0.2150411477 -0.1279651980
-0.2202191656 -0.1619575064
-0.2235108171 -0.0630929536
-0.2300449106 -0.3557148469
-0.2353847442 0.0178795264
-0.2248594646 0.1771607318
-0.2917939862 0.2020839653
-0.2207957392 -0.0578631140
-0.1748840045 0.0233952183
-0.2468732895 0.1127539663
-0.1181242924 0.1620977411
-0.1551680486 0.0316466407
-0.2527253269 -0.0216450769
-0.3198308222 -0.1062088730
-0.1722109861 0.0387531205
-0.2261859964 -0.2507223136
-0.3277210558 0.0224945209
-0.1256499011 -0.0955304907
-0.1635898965 0.0966905322
-0.2800378393 0.0465483294
-0.2179163436 0.1102950869
-0.2131025595 0.0235354084
-0.2793843081 0.2603598915
-0.2383348583 0.0088400721
-0.2026030140 0.1386737115
-0.2305835293 0.1920016641
-0.1685885291 0.0088748264
-0.1798720509 -0.3002709501
-0.2456679285 0.0790520305
-0.1852911003 -0.0305852817
-0.2756606904 0.0341850653
-0.1775602329 0.1773707585
-0.2309767168 -0.2074115669
-0.3264501981 -0.0610304721
-0.3076582990 -0.1072635278
-0.2584177034 -0.2289944996
-0.2172073702 -0.2710792266
-0.1925489778 -0.1841441988
-0.1966770952 0.1944645613
-0.2620918015 0.1084171504
-0.2690785576 0.0715550891
-0.3296739085 -0.1606665098
-0.2908343483 0.1945434600
-0.2102283951 0.0241791848
-0.3093521175 0.1283586673
-0.2176929770 0.1073929400
-0.2548721752 -0.1955617857
-0.1758470696 -0.0713278353
-0.2580729845 -0.1581529355
-0.2165490246 0.1246389306
-0.2727474439 -0.0178912122
-0.2097591726 -0.0990324188
-0.2621936034 0.2074410723
-0.1974909105 0.1724504751
-0.1209920518 -0.1612874382
-0.1933493851 -0.2895302526
-0.1688481605 0.0658050126
-0.1194644511 0.0438910289
-0.1268206505 -0.2327776458
-0.2951525702 -0.0504607864
-0.2024486411 0.0181872756
-0.2833556660 -0.0842058647
-0.2770501143 0.2704844223
-0.2363151838 -0.1309249164
-0.2937896722 0.0349207733
-0.2227420123 0.0902290879
-0.2255364432 0.1064165045
-0.2691342885 0.0074834826
-0.2238341274 0.2446380835
-0.2467137608 -0.1083365627
-0.2995654719 -0.1972991126
-0.2235699326 -0.3096615353
-0.2585495310 0.0888220477
-0.1986970478 -0.0739135514
-0.2446741707 -0.0738442846
-0.1723348839 0.1267984423
-0.1918562778 0.0365864100
-0.1740780496 -0.0154213481
-0.3215668635 0.1487688605
-0.2828740095 -0.1694366101
-0.3044938126 -0.0760287550
-0.1890833681 0.0010995283
-0.2080667903 -0.1108044894
-0.2361570982 0.0969991239
-0.1662342280 -0.0177605396
-0.3067616833 -0.1177123492
-0.2696085251 0.1986484917
-0.3191803088 -0.0886954991
-0.2928355905 0.0733057714
-0.2325153920 0.0009343072
-0.2534166953 -0.0359850010
-0.2228359234 -0.0175554096
-0.2347310087 -0.0855485795
-0.2770670120 0.3434894700
-0.2504790620 -0.0366510812
-0.2451675123 0.0875260565
-0.1693249871 0.0872273662
-0.2532290548 0.2675985584
-0.2107258430 -0.0919581900
-0.2422695750 -0.2030746830
-0.1774565665 -0.2693088959
-0.3007144295 0.0663544456
-0.2392143658 0.1896083400
-0.2820323528 -0.0377913597
-0.3132022465 -0.1151848904
-0.2220374769 -0.1534225063
-0.1981646257 -0.0881834461
-0.1403233025 -0.0394357840
-0.2292804526 0.0530512394
-0.1519490104 0.0188110245
-0.1979300172 -0.0963725774
-0.2999526794 -0.2582918999
-0.1988219948 0.0882506347
-0.1790154188 -0.1454586512
-0.2213695597 0.2672271102
-0.2623195182 -0.1873382045
-0.3275283079 0.0589148384
-0.2774923224 -0.0230340114
-0.2348597084 -0.0462111311
-0.2733107129 0.0161925015
-0.1595154791 -0.2805922468
-0.1986987397 0.1801743381
-0.2535723192 -0.0239856502
-0.1261197199 -0.2478941945
